fcu_concept,method,geves_name,eppo_scientific_name,taxref_ref_full_name,taxon,rank
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum bifalcatum Sonck, 1983",http://taxref.mnhn.fr/lod/taxon/125520,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum binilobatum Sahlin, 1982",http://taxref.mnhn.fr/lod/taxon/125521,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum brevifloroides Soest, 1969",http://taxref.mnhn.fr/lod/taxon/125528,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum rufonerve Soest, 1969",http://taxref.mnhn.fr/lod/taxon/611679,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum raii (Gouan) Gray, 1821",http://taxref.mnhn.fr/lod/taxon/717648,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum rubicundum (Dahlst.) Dahlst., 1906",http://taxref.mnhn.fr/lod/taxon/125736,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum pyrenaicum Reut., 1861",http://taxref.mnhn.fr/lod/taxon/125718,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum polyschistum Dahlst., 1909",http://taxref.mnhn.fr/lod/taxon/125700,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum praeticum Soest, 1959",http://taxref.mnhn.fr/lod/taxon/125701,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum providens Soest, 1977",http://taxref.mnhn.fr/lod/taxon/125702,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum pseudacrolobum Hagend., Soest & Zevenb., 1978",http://taxref.mnhn.fr/lod/taxon/125705,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum puniceum Sahlin, 1984",http://taxref.mnhn.fr/lod/taxon/125714,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum remanentilobum Soest, 1975",http://taxref.mnhn.fr/lod/taxon/125724,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum reophilum Soest, 1959",http://taxref.mnhn.fr/lod/taxon/125726,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum replicatum Hagend., Soest & Zevenb., 1978",http://taxref.mnhn.fr/lod/taxon/125727,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum retortum Soest, 1976",http://taxref.mnhn.fr/lod/taxon/125728,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum rhodopodum Dahlst. ex M.P.Christ. & Wiinst., 1934",http://taxref.mnhn.fr/lod/taxon/125731,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum roseolepis Soest, 1976",http://taxref.mnhn.fr/lod/taxon/125734,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum vastisectum Markl. ex Puol., 1933",http://taxref.mnhn.fr/lod/taxon/125788,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum pyroporum Soest, 1960",http://taxref.mnhn.fr/lod/taxon/125720,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum quadrans H.Øllg., 1978",http://taxref.mnhn.fr/lod/taxon/125722,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum purpurisquameum Soest, 1975",http://taxref.mnhn.fr/lod/taxon/125717,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum rufocarpoides Soest, 1969",http://taxref.mnhn.fr/lod/taxon/125739,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum oblongatum Dahlst., 1930",http://taxref.mnhn.fr/lod/taxon/717626,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum pseudomarklundii Soest, 1954",http://taxref.mnhn.fr/lod/taxon/717645,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum morulum G.E.Haglund & Soest, 1969",http://taxref.mnhn.fr/lod/taxon/717624,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum tenebricans (Dahlst.) Dahlst., 1910",http://taxref.mnhn.fr/lod/taxon/125772,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum selenoides Sahlin, 1975",http://taxref.mnhn.fr/lod/taxon/125749,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum triangularidentatum Soest, 1975",http://taxref.mnhn.fr/lod/taxon/125779,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum subarmatum Hagend., Soest & Zevenb., 1973",http://taxref.mnhn.fr/lod/taxon/125761,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum subericinum Hagend., Soest & Zevenb., 1973",http://taxref.mnhn.fr/lod/taxon/125764,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pistachiers,direct,,,"Syzygium cumini (L.) Skeels, 1912",http://taxref.mnhn.fr/lod/taxon/447410,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Poireaux,direct,,,"Allium porrum L., 1753",http://taxref.mnhn.fr/lod/taxon/81483,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Poiriers,direct,,,"Pyrus communis L., 1753",http://taxref.mnhn.fr/lod/taxon/116574,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Poiriers,direct,,,"Tabebuia heterophylla (DC.) Britton, 1915",http://taxref.mnhn.fr/lod/taxon/447001,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pois_chiches,direct,,,"Cicer arietinum L., 1753",http://taxref.mnhn.fr/lod/taxon/91136,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pomelos,direct,,,"Citrus x aurantium var. paradisi (Macfad.) Ollitrault, Curk & Krueger, 2020",http://taxref.mnhn.fr/lod/taxon/971723,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Pomelos,direct,,,"Citrus x aurantium var. paradisi (Macfad.) Ollitrault, Curk & Krueger, 2020",http://taxref.mnhn.fr/lod/taxon/971723,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Primeveres,direct,,,"Primula x berninae A.Kern., 1875",http://taxref.mnhn.fr/lod/taxon/115931,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Primeveres,direct,,,"Primula x bonis-auxilii Kress, 1981",http://taxref.mnhn.fr/lod/taxon/115933,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Primeveres,direct,,,"Primula x dinyana Lagger, 1839",http://taxref.mnhn.fr/lod/taxon/115939,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Quenettiers,direct,,,"Melicoccus bijugatus Jacq., 1760",http://taxref.mnhn.fr/lod/taxon/447595,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Quinoas,direct,,,"Chenopodium quinoa Willd., 1798",http://taxref.mnhn.fr/lod/taxon/160222,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ramboutans,direct,,,"Nephelium lappaceum L., 1767",http://taxref.mnhn.fr/lod/taxon/447596,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ronces,direct,,,"Rubus bracteatus Boreau, 1848",http://taxref.mnhn.fr/lod/taxon/118983,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ronces,direct,,,"Rubus leucandrus Focke, 1875",http://taxref.mnhn.fr/lod/taxon/119184,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ronces,direct,,,"Rubus iuvenis A.Beek, 1984",http://taxref.mnhn.fr/lod/taxon/119162,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ronces,direct,,,"Rubus micans Gren., 1849",http://taxref.mnhn.fr/lod/taxon/119211,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ronces,direct,,,"Rubus prei Sudre, 1910",http://taxref.mnhn.fr/lod/taxon/119281,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ronces,direct,,,"Rubus promachonicus A.Beek, 1979",http://taxref.mnhn.fr/lod/taxon/119286,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ronces,direct,,,"Rubus adscitus Genev., 1860",http://taxref.mnhn.fr/lod/taxon/118932,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ronces,direct,,,"Rubus hypomalacus Focke, 1877",http://taxref.mnhn.fr/lod/taxon/119147,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ronces,direct,,,"Rubus goniophorus H.E.Weber, 1978",http://taxref.mnhn.fr/lod/taxon/119111,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ronces,direct,,,"Rubus chloocladus W.C.R.Watson, 1956",http://taxref.mnhn.fr/lod/taxon/119009,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ronces,direct,,,Rubus chymophilus P.J.Müll. ex Lefèvre,http://taxref.mnhn.fr/lod/taxon/119016,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ronces,direct,,,"Rubus euryanthemus W.C.R.Watson, 1946",http://taxref.mnhn.fr/lod/taxon/119074,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ronces,direct,,,"Rubus myricae Focke, 1875",http://taxref.mnhn.fr/lod/taxon/119229,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ronces,direct,,,"Rubus nitidiformis Sudre, 1906",http://taxref.mnhn.fr/lod/taxon/119237,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ronces,direct,,,"Rubus vallisparsus Sudre, 1906",http://taxref.mnhn.fr/lod/taxon/119378,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ronces,direct,,,"Rubus scissoides H.E.Weber, 2013",http://taxref.mnhn.fr/lod/taxon/810952,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Roquettes,direct,,,"Eruca vesicaria (L.) Cav., 1802",http://taxref.mnhn.fr/lod/taxon/97041,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Rosiers_parfum,direct,,,"Rosa x odorata (Andrews) Sweet, 1818",http://taxref.mnhn.fr/lod/taxon/118756,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Sainfoins,direct,,,"Onobrychis x versurarum Rech., 1925",http://taxref.mnhn.fr/lod/taxon/110142,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Sainfoins,direct,,,"Onobrychis viciifolia Scop., 1772",http://taxref.mnhn.fr/lod/taxon/110139,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Salsifis,direct,,,"Tragopogon eriospermus Ten., 1823",http://taxref.mnhn.fr/lod/taxon/127007,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Sauges,direct,,,"Psiadia insignis Cordem., 1895",http://taxref.mnhn.fr/lod/taxon/706714,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Sauges,direct,,,"Salvia x laciniosa Jord., 1849",http://taxref.mnhn.fr/lod/taxon/120655,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Sauges,direct,,,"Salvia officinalis L., 1753",http://taxref.mnhn.fr/lod/taxon/120678,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Sauges,direct,,,"Salvia officinalis subsp. officinalis L., 1753",http://taxref.mnhn.fr/lod/taxon/140519,http://taxref.mnhn.fr/lod/taxrank/SubSpecies
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x sarmentacea Fr., 1814",http://taxref.mnhn.fr/lod/taxon/120519,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x semimyrsinites A.Camus & E.G.Camus, 1905",http://taxref.mnhn.fr/lod/taxon/120525,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x seminigricans A.Camus & E.G.Camus, 1905",http://taxref.mnhn.fr/lod/taxon/120526,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x semireticulata F.B.White, 1890",http://taxref.mnhn.fr/lod/taxon/120528,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x recondita Woł., 1886",http://taxref.mnhn.fr/lod/taxon/120501,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x reticuloides Andersson, 1868",http://taxref.mnhn.fr/lod/taxon/120505,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x scrobigera Woł., 1886",http://taxref.mnhn.fr/lod/taxon/120523,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x stipularis Sm., 1903",http://taxref.mnhn.fr/lod/taxon/120541,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x viciosorum Sennen & Pau, 1912",http://taxref.mnhn.fr/lod/taxon/120566,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x sobrina F.B.White, 1890",http://taxref.mnhn.fr/lod/taxon/120534,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x calliantha J.Kern., 1865",http://taxref.mnhn.fr/lod/taxon/120311,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x devestita Arv.-Touv., 1871",http://taxref.mnhn.fr/lod/taxon/120339,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x subnivalis Brügger, 1882",http://taxref.mnhn.fr/lod/taxon/120546,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x amandae Andersson, 1868",http://taxref.mnhn.fr/lod/taxon/120282,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x kraettliana Brügger, 1880",http://taxref.mnhn.fr/lod/taxon/120418,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x felina Buser ex A.Camus & E.G.Camus, 1905",http://taxref.mnhn.fr/lod/taxon/120360,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x negata P.Fourn., 1928",http://taxref.mnhn.fr/lod/taxon/120462,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x glaucovillosa Hand.-Mazz., 1904",http://taxref.mnhn.fr/lod/taxon/120380,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x inticensis Huter, 1907",http://taxref.mnhn.fr/lod/taxon/120409,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x festii Gáyer, 1932",http://taxref.mnhn.fr/lod/taxon/120362,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x margarita F.B.White, 1890",http://taxref.mnhn.fr/lod/taxon/120443,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x mariana Woł., 1888",http://taxref.mnhn.fr/lod/taxon/120444,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix purpurea L., 1753",http://taxref.mnhn.fr/lod/taxon/120189,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x abnormis Rouy, 1910",http://taxref.mnhn.fr/lod/taxon/120273,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x rubens Schrank, 1789",http://taxref.mnhn.fr/lod/taxon/120512,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Saules,direct,,,"Salix x autaretica Arv.-Touv., 1882",http://taxref.mnhn.fr/lod/taxon/120295,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Scorsoneres,direct,,,"Scorzonera hispanica subsp. asphodeloides (Wallr.) Arcang., 1882",http://taxref.mnhn.fr/lod/taxon/140807,http://taxref.mnhn.fr/lod/taxrank/SubSpecies
http://ontology.inrae.fr/frenchcropusage/Sesames,direct,,,"Sesamum indicum L., 1753 [nom. cons.]",http://taxref.mnhn.fr/lod/taxon/455271,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Sorghos,direct,,,"Sorghum x almum Parodi, 1943",http://taxref.mnhn.fr/lod/taxon/124388,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Sorghos_grains,direct,,,"Sorghum x almum Parodi, 1943",http://taxref.mnhn.fr/lod/taxon/124388,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Tabac,direct,,,"Nicotiana tabacum L., 1753",http://taxref.mnhn.fr/lod/taxon/109614,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Thyms,direct,,,Thymus x junctus Heinr.Braun,http://taxref.mnhn.fr/lod/taxon/126594,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Thyms,direct,,,"Thymus x monteilsii Sennen ex Machule, 1957",http://taxref.mnhn.fr/lod/taxon/126596,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Thyms,direct,,,"Thymus pulegioides L., 1753",http://taxref.mnhn.fr/lod/taxon/126566,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Thyms,direct,,,"Thymus vallicola (Heinr.Braun) Ronniger, 1940",http://taxref.mnhn.fr/lod/taxon/126580,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Topinambours,direct,,,"Goeppertia allouia (Aubl.) Borchs. & S.Suárez, 2012",http://taxref.mnhn.fr/lod/taxon/853309,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Trefles,direct,,,"Trifolium x cassium Boiss., 1849",http://taxref.mnhn.fr/lod/taxon/127522,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Trefles,direct,,,"Trifolium phleoides Pourr. ex Willd., 1802",http://taxref.mnhn.fr/lod/taxon/127436,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Trefles,direct,,,"Trifolium alexandrinum L., 1755",http://taxref.mnhn.fr/lod/taxon/159942,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Trefles_blancs,direct,,,"Trifolium repens L., 1753",http://taxref.mnhn.fr/lod/taxon/127454,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Trefles_micheli,direct,,,"Trifolium michelianum Savi, 1798",http://taxref.mnhn.fr/lod/taxon/127386,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Trefles_violets,direct,,,"Trifolium pratense L., 1753",http://taxref.mnhn.fr/lod/taxon/127439,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Trefles_violets,direct,,,"Trifolium pratense var. pratense L., 1753",http://taxref.mnhn.fr/lod/taxon/152218,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Valerianes,direct,,,"Valeriana montana L., 1753",http://taxref.mnhn.fr/lod/taxon/128416,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Valerianes,direct,,,"Valeriana officinalis L., 1753",http://taxref.mnhn.fr/lod/taxon/128419,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Veroniques,direct,,,"Veronica x tridentina Murr, 1907",http://taxref.mnhn.fr/lod/taxon/129056,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Veroniques,direct,,,"Veronica x montaniformis Murr, 1907",http://taxref.mnhn.fr/lod/taxon/129049,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Veroniques,direct,,,"Veronica x lackschewickii J.Keller, 1942",http://taxref.mnhn.fr/lod/taxon/129046,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Veroniques,direct,,,"Veronica officinalis L., 1753",http://taxref.mnhn.fr/lod/taxon/128938,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Verveines,direct,,,"Verbena tenera Spreng., 1825",http://taxref.mnhn.fr/lod/taxon/630866,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Verveines,direct,,,"Verbena teucrioides Gillies & Hook., 1830",http://taxref.mnhn.fr/lod/taxon/630867,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Verveines,direct,,,"Glandularia phlogiflora (Cham.) Schnack & Covas, 1944",http://taxref.mnhn.fr/lod/taxon/966158,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Vesces_fourrageres,direct,,,"Vicia angustifolia L., 1759",http://taxref.mnhn.fr/lod/taxon/129109,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Vesces_fourrageres,direct,,,"Vicia pannonica Crantz, 1769",http://taxref.mnhn.fr/lod/taxon/129265,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Vetivers,direct,,,"Chrysopogon zizanioides (L.) Roberty, 1960",http://taxref.mnhn.fr/lod/taxon/632480,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Violettes_odorantes,direct,,,"Viola odorata L., 1753",http://taxref.mnhn.fr/lod/taxon/129632,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ylang_ylangs,direct,,,"Cananga odorata (Lam.) Hook.f. & Thomson, 1768",http://taxref.mnhn.fr/lod/taxon/446902,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ylang_ylangs,direct,,,"Cananga odorata (Lam.) Hook.f. & Thomson, 1768",http://taxref.mnhn.fr/lod/taxon/446902,http://taxref.mnhn.fr/lod/taxrank/Species
